DATE,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
201104,176,88,361,166,90,648,99,100,338,443,740,441
201105,175,88,359,166,89,643,99,100,335,441,735,437
201106,173,88,358,162,89,636,98,99,332,431,728,434
201107,172,96,367,170,92,671,104,101,339,458,754,447
201108,171,96,366,169,92,666,104,101,339,456,754,445
201109,170,96,365,167,92,663,102,100,339,454,751,443
201110,169,96,364,167,91,657,102,100,338,450,746,441
201111,168,95,360,166,91,650,102,99,336,447,740,438
201112,165,95,357,163,90,648,101,98,335,445,735,434
201201,165,95,355,162,90,641,100,97,333,443,728,433
201202,165,95,354,161,90,634,100,97,331,439,726,430
201203,165,95,352,160,90,630,100,95,330,436,723,428
201204,164,95,352,160,89,628,100,94,328,432,721,423
201205,164,94,350,159,89,625,100,93,327,431,715,419
201206,161,94,348,158,89,624,100,92,324,427,708,419
201207,165,97,351,171,88,660,106,91,334,447,727,427
201208,165,96,350,168,88,653,106,91,332,438,725,427
201209,163,96,348,168,88,651,106,91,330,434,718,424
201210,162,95,345,164,88,646,106,91,326,433,711,422
201211,162,95,343,163,88,641,104,91,325,432,709,418
201212,162,94,341,162,85,632,103,90,325,427,702,418
201301,160,94,340,162,85,631,102,90,322,425,701,417
201302,157,94,339,162,85,629,101,90,319,424,696,416
201303,157,93,338,162,85,625,101,90,319,420,693,412
201304,157,92,336,160,85,618,101,90,316,419,687,411
201305,155,92,335,158,84,615,100,90,314,418,684,408
201306,152,92,335,157,84,611,99,89,312,414,680,406
201307,155,93,343,161,85,646,98,89,327,456,706,421
201308,153,92,341,160,85,641,97,89,327,454,706,419
201309,152,91,340,159,85,636,96,89,327,453,703,418
201310,151,90,337,158,85,632,96,89,325,447,702,417
201311,149,89,337,157,84,626,96,89,318,446,697,416
201312,149,89,337,156,84,622,94,88,317,445,694,415
201401,149,89,337,156,84,619,94,88,315,440,691,414
201402,147,89,331,156,83,615,94,88,313,437,689,410
201403,147,88,329,154,83,615,93,88,313,436,688,408
201404,146,88,329,153,82,612,92,88,312,435,686,406
201405,145,88,326,153,82,611,92,88,311,433,683,404
201406,144,88,326,152,82,608,91,88,311,432,679,403
201407,150,90,333,169,87,663,94,90,329,534,710,430
201408,149,90,333,169,87,662,94,89,326,532,708,427
201409,148,90,333,168,87,660,93,89,326,529,705,425
201410,147,89,333,166,87,655,92,89,324,528,702,424
201411,147,88,332,165,87,653,91,89,323,523,698,422
201412,147,87,332,164,86,646,90,89,320,522,696,417
201501,146,87,332,163,85,640,90,89,318,519,692,417
201502,146,87,330,162,84,636,90,89,314,516,688,415
201503,145,87,329,160,84,632,90,89,312,513,684,412
201504,145,86,329,160,84,628,89,89,312,510,680,409
201505,145,84,329,159,84,623,89,89,312,506,680,408
201506,144,84,328,158,83,618,89,88,312,505,679,403
201507,144,84,339,159,84,649,90,90,326,595,718,436
201508,144,83,337,158,84,646,90,90,322,593,716,435
201509,143,83,331,156,84,643,90,90,322,591,714,433
201510,142,82,329,154,84,634,90,90,321,586,709,427
201511,142,82,328,153,84,630,90,90,321,583,704,426
201512,142,82,327,152,83,627,87,89,319,580,698,422
201601,141,82,324,144,83,622,87,89,317,578,692,420
201602,140,82,322,143,83,615,87,89,316,573,688,416
201603,139,82,320,142,83,612,87,87,316,573,683,412
201604,137,81,316,141,83,609,87,86,313,572,681,412
201605,136,81,315,138,83,603,83,86,310,567,674,410
201606,136,80,314,137,83,599,82,86,310,565,670,409
201607,141,84,318,135,87,615,85,85,316,614,695,430
201608,139,83,318,135,86,609,85,85,316,608,688,427
201609,139,83,316,133,85,602,84,84,314,603,683,423
201610,137,82,316,133,85,596,84,82,313,598,681,422
201611,137,81,315,132,85,585,84,82,313,594,680,420
201612,137,81,314,132,85,580,82,81,311,591,676,415
201701,137,80,312,132,85,577,80,80,311,590,674,415
201702,137,80,311,132,85,573,79,79,309,585,672,411
201703,137,79,310,131,85,570,79,79,306,580,669,410
201704,136,78,307,129,84,565,79,79,306,577,665,407
201705,135,78,305,128,84,562,79,79,305,575,660,403
