DATE,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
200305,2808.8,1138.82,1343.23,3499.46,3852.85,1567.51,5383.57,2562.91,1946.65,2439.13,2327.97,1628.67
200306,3078.68,1167.49,1424.4,3817.75,3916.55,1744.77,5718.53,2808.17,2035.65,2554.22,2461.38,1706.22
200307,3068.91,1135.48,1469.38,3771.99,3662.17,1785.28,5975.8,3025.85,2037.54,2678.38,2368.02,1795.06
200308,3017.76,1219.91,1563.76,3692.32,3765.24,1908.57,5905.1,2857.94,2115.91,2711.28,2485.53,1823.01
200309,3071.66,1324.67,1658.09,3905.71,3784.88,2043.77,6009.11,2924.56,2267.17,2641.97,2467.63,1904.36
200310,3106.29,1281.82,1580.81,3838.95,3758.79,2047.52,5664.63,3031.68,2181.23,2651.53,2489.03,1907.63
200311,3277.95,1368.74,1752.29,3895.14,3954.72,2239.86,6064.01,3071.67,2395.34,2666.85,2683.18,2020.2
200312,3410.36,1407.19,1804.78,3927.58,4063.15,2298.68,6129.4,3086.32,2434.63,2710.8,2714.33,2087.04
200401,3556.14,1593.18,1938.07,4520.49,4285.76,2363.24,6571.32,3257.24,2395.91,2870.64,2852.3,2196.83
200402,3574.27,1588.7,1926.1,4602.88,4264.51,2483.49,6643.33,3310.86,2411.17,2972.67,2950.09,2242.63
200403,3723.92,1598.72,1968.87,4798.03,4400.75,2440.32,6645.35,3364.29,2561.78,3000.44,3034.64,2248.6
200404,3730.98,1578.91,1965.38,4787.74,4412.55,2387,6480.56,3395.1,2604.85,2894.95,2960.21,2245.15
200405,3785.25,1630.54,1954.86,4958.6,4463.19,2275.55,6482.92,3267.72,2560.3,3009.39,2851.32,2210.39
200406,3731.1,1598.55,1991.96,4974.61,4511.29,2404.32,6348.75,3296.06,2569.46,3013.36,2920.25,2279.97
200407,3732.23,1790.8,2088.64,4983.08,4519.12,2498.31,6056.93,3478.39,2514.16,2849.71,2742.51,2220.48
200408,3528.07,1704.17,2010.46,5143.72,4359.72,2299.93,6025.61,3506.19,2445.75,2691.7,2687.04,2168.17
200409,3582.4,1660.52,2017.71,5084.14,4535.39,2198.23,6097.06,3619.48,2420.02,2730.88,2777.77,2165.58
200410,3519.78,1715.35,2084.19,5533.46,4547.73,2285.02,5948.05,3662.05,2501.54,2694.23,2786.27,2255.38
200411,3618.42,1683.57,2069.57,5566.56,4464.85,2418.99,6221.14,3808.07,2600.64,2632.07,2801.51,2326.48
200412,3821.98,1816.08,2233.66,5911.97,4756.54,2537.54,6309.59,4015.11,2696.89,2654.78,2924.74,2477.17
200501,3990.72,1899.28,2306.9,5786.4,5023.81,2618.08,6569.73,4101.34,2792.12,2815.57,3091.5,2610.31
200502,4021.27,1786.93,2266.81,5960.4,4955.57,2469.08,6339.32,4167,2766.94,2700.8,3051.27,2544.02
200503,4058.19,1811.31,2384.58,7121.4,5151.25,2466.93,6091.39,4245.85,2783.2,2765.21,3054.7,2568.44
200504,4043.66,1689.8,2348.19,6923.91,5096.32,2417.93,6130.66,4259.08,2798.45,2756.85,2954.36,2568.41
200505,4018.64,1515.68,2236.3,6548.36,4939.64,2327.94,6036.68,4339.49,2664.36,2876.84,2942.17,2504.18
200506,4137.26,1641.72,2321.21,6704.79,4956.41,2536.12,6175.18,4398.17,2838.44,2922.45,3050.26,2586.43
200507,3985.17,1678.57,2199.85,6546.01,4609.33,2488.31,5620.77,4535.5,2788.47,2721.26,3109.77,2640.87
200508,4134.9,1814.82,2354.06,6863.18,4796.82,2650.36,5575.04,4661.92,2943.89,2840.12,3169.99,2767.16
200509,4134.54,1760.39,2352.53,7234.35,4628.67,2650.02,5510.92,4698.05,2800.38,2843.82,3123.56,2729.78
200510,4222.65,1689.54,2259.88,7790.67,4679.34,2691.81,5465.45,4893.81,2763.27,2812.42,3157.4,2777.69
200511,4161.89,1616.06,2184.65,7007.35,4639.45,2669.62,5297.86,4592.34,2818.89,2743.44,3233.53,2756.79
200512,4234.51,1664.46,2308.41,7163.22,4754.83,2854.73,5469.69,4564.01,2956.73,2794,3381.99,2931.84
200601,4251.13,1664.86,2347.79,7233.07,4805.51,2834.15,5364.36,4607.38,2942.11,2875.6,3385.17,2930.33
200602,4256.69,1764.42,2493.34,8150.65,4936.42,2962.26,5650.12,4741.1,3043.07,2956.28,3436.67,2997.42
200603,4320.67,1772.61,2525.73,7453.73,4945.33,2939.17,5880.64,4732.8,3106.19,2987.97,3501.58,3002.31
200604,4353.51,1820.47,2648.87,7573.08,4942.74,3049.77,5984.68,4510.83,3185.36,2927.2,3528.26,3138.8
200605,4438.75,1827.6,2761.81,7976.52,5058.32,3039.91,5891.02,4626.6,3146.65,2886.56,3638.14,3176.6
200606,4511.05,1832.9,2670.5,7679.02,4898.58,2846.74,5860,4678.41,3087.95,2825.32,3510.02,3103.98
200607,4143.35,1680.89,2681.41,6972.87,4737.4,2696.45,6357.93,4819.37,3019.98,2591.59,3322.61,2962.63
200608,4302.67,1626.44,2560.26,7239.55,4647.21,2605.58,6531.91,5051.87,2901.37,2704.68,3377.55,2792.99
200609,4431.75,1671.92,2583.57,6959.82,4907.66,2800.53,6734.85,5147.82,2987.85,2763.28,3428.19,2859.9
200610,4418.54,1757.75,2651.26,6750.86,4987.81,2933,7013.64,5026.15,3168.94,2814.03,3552.85,2928.18
200611,4550.8,1882.64,2781.64,7085.81,5182.47,3068.8,7485.08,5289.02,3288.55,2854.38,3624.43,3079.48
200612,4649.32,1913.82,2924.48,7715.51,5293.11,3158.45,7664.07,5426.79,3240.6,2865.82,3666.78,3178.12
200701,4763.75,1908.51,2944.61,7581.67,5363.52,3153.88,7457.45,5452.95,3291.81,2894.55,3831.2,3261.79
200702,4825.74,1953,3045.88,7481.79,5512.44,3246.86,7657.6,5500.07,3422.76,3002.4,3881.72,3348.47
200703,4771.07,1940.54,3012.94,7374.37,5569.28,3191.65,7489.11,5709.86,3354.5,2921.29,3788.53,3278.2
200704,4868.16,1936.8,3105.23,7813.09,5832.06,3238.18,7721.98,5997.89,3383.82,2936.91,3796.42,3305.22
200705,5099.65,2057.44,3281.05,8233.5,6015.41,3429.48,7854.21,6152.42,3471.2,3140.89,3945.84,3422.18
200706,5282.33,2123.39,3517.78,8944.56,6107.93,3584.39,8382.58,6244.99,3577.92,3160.82,4067.92,3595.67
200707,5077.47,2077.99,3327.43,8324.04,5490.72,3375.13,8855.61,6240.03,3355.6,2858.09,3755.99,2981.6
200708,4946.24,1973.64,3330.54,8234.64,5480.5,3361.53,8621.15,5982.91,3195.86,2760.22,3487.09,2965.97
200709,5055.59,1934.4,3316.89,8237.21,5675.72,3455.89,8607.56,6072.27,3264.89,2810.56,3537.18,2965.07
200710,5222.3,1982.95,3492.55,8876.82,6028.33,3610,8783.06,6038.76,3266.47,2918.1,3614.76,3092.61
200711,5360.55,2018.07,3519.09,9146.86,6150.11,3878.3,8616.5,6495.01,3355.87,2976.22,3571.26,3175.54
200712,5419.55,1856.19,3387.22,8758.38,6161.77,3621.7,8048.48,6423.1,3244.21,2976.62,3370.96,2974.8
200801,5338.69,1805.96,3407.43,9421.26,6248.67,3701.71,8072.72,6528.08,3159.9,2867.39,3239.22,2860.95
200802,5094.5,1697.33,3169.04,8634.7,5839.88,3253.58,7501.86,6068.29,3152.75,2746.41,3222.86,2767.44
200803,5078.4,1593.17,3172.1,9387.52,5987.9,3151.8,7284.61,5860.69,3016.05,2729.49,2886.57,2690.09
200804,5139.15,1540.38,3139.94,9175.22,6181.5,3185.5,7326.23,5898.52,3099.09,2711.77,2783.23,2762.33
200805,5116.47,1641.8,3355.14,10215.9,6334.29,3443.74,7678.76,6266.19,3289.24,2748.28,2949.32,2788.21
200806,5299.56,1666.16,3470.64,10631.49,6428.3,3653.2,8045.91,6463.66,3327.45,2797.51,2834.97,2829.03
200807,4933.22,1296.88,2905.89,9942.61,5606.05,3109.07,6861.25,6225.34,2942.61,2557.29,2336.53,2302.82
200808,5051.83,1292.71,2864.08,8444.79,5771.85,3103.91,6675.95,5766.57,3003.55,2751.86,2488.23,2317.32
200809,5191.38,1322.65,2909.4,8407.44,5900.1,3219.91,6988.54,5724.91,3179.28,2811.84,2486.4,2345.85
200810,4943.81,1199.41,2464.75,7356.64,5350.23,2840.46,6142.73,5018.23,3030.33,2672.74,2398.7,2073.32
200811,4184.21,814.13,1882.69,6184.18,4565.67,2343.15,5156.63,4454.76,2578.17,2374.71,1916.41,1667.94
200812,3915.63,719.04,1728.55,6160.9,4258.5,2089.89,5077.18,4521.93,2389.01,2207.14,1653.27,1516.46
200901,3886.49,733.37,1802,5964.31,4160.88,2142.26,5292.75,4413.55,2521.44,2385.68,1656.58,1533.13
200902,3758,660.46,1642.28,5778.29,3778.26,2090.14,4772.67,4374.41,2330.12,2353.17,1314.58,1338.21
200903,3465.62,584.82,1386.69,5115.8,3541.63,1988.91,4472.12,3796.11,2260.27,1945.21,1128.13,1172.78
200904,3674.18,665.33,1527.16,5334.99,3625.23,2239.83,4760.07,3888.03,2493.4,2089.8,1293.84,1313.44
200905,3848.1,967.45,1862.01,5674.28,4029.78,2532.15,5215.93,3962.62,2729.36,2100.19,1519.6,1522.17
200906,4125.25,955.08,1952.62,6256.75,4316.54,2638.63,5480.3,4124.15,2707.44,2255.07,1668.42,1610.75
200907,3679.46,962.33,1875.8,5703.57,4063.41,2708.41,5191.2,4247.21,2639.54,2291.58,1699.66,1548.26
200908,3970.41,1150.55,2090.67,6025.37,4545.79,2952.21,5442.04,4423.94,2831.6,2433.67,1853.76,1711.33
200909,4022.62,1185.98,2187.75,6045.76,4529.48,3018.04,5531.42,4407.75,2937.51,2500.84,2057.49,1789.03
200910,4172.16,1221.23,2325.89,6392.7,4863.28,3200.14,5943.49,4539.9,3020.89,2439.09,2089.62,1926.56
200911,4136.68,1230.89,2255.16,6642.08,4844.18,3167.99,5782.19,4407.62,3061.75,2270.88,2010.56,1808.32
200912,4332.43,1345.25,2422.38,6828.92,5285.6,3334.22,6268.63,4581.11,3221.32,2476.07,2110.61,1970.4
201001,4426.61,1412.25,2528.55,6787.48,5255.23,3538.29,6717.78,4835.42,3306,2559.77,2139.83,2026.93
201002,4346.28,1399.45,2434.42,6466.1,5180.6,3281.57,6351.86,4609.9,3252.54,2573.61,2120.28,1927.22
201003,4497.39,1499.22,2562.48,6692.25,5427.52,3447.72,6526.57,4564.44,3407.71,2605.73,2186.69,2018.14
201004,4740.87,1637,2766.76,6901.44,5655.62,3727.41,7016.75,4691.65,3612.51,2695.47,2376.77,2227.22
201005,4715.62,1754.32,2890.44,7190.8,5769.25,3816.14,7293.74,4817.5,3723.79,2639.14,2417.96,2324.5
201006,4445.38,1599.54,2626.87,6287.26,5371.79,3517.06,6928.29,4489.63,3527.73,2423.5,2204.93,2146.26
201007,4189.66,1535.99,2394.93,5513.57,4859.09,3195.67,6168.32,4528.68,3103.9,2400.63,2397.03,1958.03
201008,4495.44,1766.24,2643.19,5934.31,5211.22,3460.88,6779.32,4827.65,3269.82,2463.01,2557.74,2137.36
201009,4459,1613.27,2457.3,5802.61,5153.97,3251.62,6629.48,4863.55,3131.94,2418.69,2346.67,2015.21
201010,4707.65,1831.67,2753.62,6395.29,5463.78,3696.72,7219.8,5026.62,3518.02,2644.06,2528.99,2253.12
201011,4896.19,2006.28,2893.41,6692.55,5793.98,3969.1,7504.21,5111.41,3610.96,2717.13,2590.13,2357.22
201012,4919.61,2149.58,2995.96,7164.12,5720.83,3974.31,7355.95,5099.92,3766.68,2657,2596.62,2432.13
201101,5107.39,2355.99,3227.71,7831.43,6074.82,4238.21,7824.97,5248.69,3891.61,2814.98,2890.79,2637.68
201102,4988.62,2392.86,3369.34,8470.66,6061.53,4446.79,7785.54,5388.2,3865.92,2812.81,2957.08,2679.07
201103,5265.17,2435.3,3488.5,9086.91,6459.28,4550.43,8517.26,5492.09,3959.19,2908.64,3044.99,2760.88
201104,5440.18,2476.59,3575.59,9311.47,6574.11,4539.82,8617.01,5520.53,4018.46,2949.19,3017.51,2802.48
201105,5712.17,2531.1,3667.22,9431.05,6908.61,4705.59,8862.18,5731.69,4232.14,3147.84,3051.61,2873.32
201106,5874.68,2437.88,3560.32,9090.34,6872.5,4657.71,9014.92,5837.48,4289.83,3257.18,2996.66,2815.98
201107,5789,2689.38,3405.26,8912.15,6563.82,4362.33,8333.66,5957.65,4054.39,3032.26,2900.4,3762.49
201108,5795.61,2449.23,3209.91,8938.41,6401.94,4376.21,7886.92,5925.04,4024.39,2927.62,2784.31,3646.43
201109,5762.08,2152.52,2962.22,8048.17,6192.62,4074.68,7524.43,5961.81,3898.05,2840.49,2535.76,3451.06
201110,5481.44,1847.46,2613.83,7042.23,5639.93,3908.18,7078.18,5849.09,3746.47,2733.68,2267.67,3133.73
201111,5872.03,2299.43,3054.49,8238.44,6187.95,4413.77,7572.42,6259.92,4133.33,2889.19,2589.77,3566.75
201112,6041.38,2112.42,3125.61,8471.47,6221.08,4333.48,7647.24,6327.2,4183.69,2929.29,2524.73,3581.72
201201,6131.56,2083.71,3084.64,8472.08,6277.75,4311.37,7944.96,6560.54,4232.17,3021.34,2584.51,3595.15
201202,6161.55,2362.8,3331.4,8624.88,6516.56,4698.63,8098.83,6377.81,4426.29,3143.77,2772.77,3846.88
201203,6378.27,2501.59,3472.48,9208.78,6745.91,5038.03,8480.75,6421.42,4573.7,3188.38,2956.51,3882.71
201204,6643.3,2523.65,3467.96,8904.41,6939.75,5286.36,8682.84,6511.59,4712.41,3335.57,3162.31,3999.76
201205,6689.45,2330.24,3451.38,8807.5,6907.43,5181.13,8787.33,6465.38,4769.12,3359.87,3101.24,4001.97
201206,6627.96,2136.7,3150.64,7871.09,6474.87,4771.99,8687.2,6432.49,4648.59,3266.33,2844.38,3805.54
201207,6508.77,1999.56,2957.72,7783.81,6659.47,4796.3,8665.96,6643.78,4483.49,3281.87,2915.47,3856.41
201208,6597.63,2025.9,2979.03,8129.47,6733.59,4816.54,8978.99,6885.32,4562.86,3366.6,2887.12,3823.35
201209,6686.96,2104,3091.57,8292.16,6926,5036.15,9060.84,6613.38,4699,3419.04,3028.37,3887.1
201210,6753.36,2200.92,3146.38,8747.71,7050.95,5141.12,9476.22,6739.92,4839.68,3579.5,3164.19,4056.09
201211,6632.18,2326.94,3144.71,8632.38,6950.93,4848.17,9417.62,6803.9,4801.21,3513.92,3231.41,4044.37
201212,6833.16,2421.7,3244.97,8515.69,7320.88,4966.4,9506.71,6562.17,4860.34,3587.29,3222.79,4065.86
201301,6683.13,2592.43,3359.14,8618.26,7388.82,4981.58,9684.75,6550.72,4824.56,3575.97,3357.37,4149.25
201302,7138.97,2679.69,3550.26,9280.07,7864.98,5115.84,10191.72,6871.4,5133.1,3866.78,3587.5,4469.85
201303,7360.55,2703.93,3596.21,9274.38,7954.03,5163.47,10410.7,6985.31,5169.39,3947.29,3638.08,4610.98
201304,7697.67,2840.91,3717.25,9578.52,8069.27,5350.47,10977,7358.67,5451.96,4208.69,3828.76,4774.02
201305,8085.94,2941.82,3706.83,9529.52,8366.09,5401.04,11522.2,7722.78,5628.37,4307.49,3901.81,4805.86
201306,7891.29,3224.15,3865.67,9810.81,8464.09,5655.25,11251.43,7217.39,5775.82,4405.6,4193.25,5037.28
201307,7641.88,2972.14,3791.09,9087.15,8216.8,5238.15,10715.9,7799.14,5399.96,4134.84,4075.73,4733.04
201308,7964.56,3269.28,4047.2,9596.48,8630.07,5587.77,11179.92,8147.26,5715.15,4470.8,4325.16,4942.18
201309,7661.83,3259.92,3974.63,9434.08,8452.33,5602.79,10917.71,7749.28,5461.53,4302.39,4153.76,4803.32
201310,7815.37,3491.07,4267.12,9668.23,8660.18,5810.74,11349.89,7804.23,5732.18,4504.98,4287.21,5032.95
201311,8269.86,3541.59,4442.35,10186.93,9200.95,6089.51,11945.99,8049.75,6137.67,4682.58,4441.03,5258.74
201312,8361.9,3608.33,4577.79,10289.85,9410.33,6315.86,12228.95,7898.17,6369.37,4890.59,4716.7,5378.14
201401,8534.59,3643.44,4754.06,10588.38,9510.72,6601.96,12656.06,8013.3,6408.3,4951.1,4856.77,5576.29
201402,8145.72,3505.26,4629.91,9841.34,9146.67,6556.87,12114.25,8199.35,6024.38,5033.16,4659.33,5374.55
201403,8425.61,3821.78,4892.41,10478.1,9640.99,6882.73,12563.38,8411.43,6337.08,5357.15,4808.09,5591.24
201404,8699.37,3777.49,4878.45,10796.16,9845.79,6850.89,12685.47,8614.4,6309.83,5225.81,4926.49,5735.53
201405,8771.25,3781.23,4941.18,11406.6,9970.3,6770.14,12669.76,8946.09,6263.75,5225.25,4773.21,5819.13
201406,9113.77,3801.36,4996.91,11518.33,10078.46,7019.79,13321.38,8902.68,6309.32,5323.67,4881.44,5923.06
201407,8969.77,3914.51,4951.73,10928.2,9409.28,6672.8,13419.48,9322.67,6222.34,4331.54,4758.73,5537.72
201408,8574.68,3726.9,4709.26,10528.28,9112.93,6703.73,13444.73,8772.24,6124.24,4309.83,4671.54,5443.78
201409,9111.99,3916.97,4914.61,10788.21,9564.61,6982.15,13653.92,9207.73,6426.79,4550.65,4862.48,5750.16
201410,9117.52,3581.31,4756.29,10036.19,9457.48,6933.43,13552.25,8868.92,6367.99,4551.33,4843.69,5658.27
201411,9349.73,3718.46,4915.31,9610.85,9519,7040.15,13784.77,9445.85,6575.86,4853.98,5054.73,5791.06
201412,9782.34,3923.4,5004.14,8671.85,9845.14,7370.6,14342.48,9435.62,7048.23,4983.28,5159.41,6078.51
201501,9571.44,3935.16,4968.2,8753.38,9940.52,7323.82,14052.36,9584.14,7165.99,4938.96,5280,6056.52
201502,9494.71,3762.8,4790.93,8417.93,9670.69,7106.75,13329.56,9687.36,7219.99,5030.46,4898.97,5835.38
201503,10033.14,4061.96,5091.31,8885.19,10262.28,7715.78,14534.73,9215.8,7618.78,5103.25,5304.68,6179.1
201504,9744.78,4085.93,5006.21,8642.27,9946.15,7561.01,14335.95,9165.86,7658.34,5151.12,5329.29,6080.17
201505,9806.5,3992.54,4965.6,9297.39,9871.22,7718.38,14769,9182.11,7485.98,5069.9,5363.9,6091.7
201506,10013.35,4028.56,5023.94,8832.53,10040.55,7902.44,14872.18,9131.5,7541.42,5302.52,5522.2,6141.39
201507,9349.3,3963.97,4629.26,8306.41,9552.38,7187,14486.14,9052.99,7067.35,4772.57,5347.63,5440.21
201508,9791.65,3884.04,4516.15,7598.31,9294.25,7385.27,14630.68,9271.66,7455.68,4946.82,5458.32,5569.06
201509,9441.12,3641.62,4360.14,7371.95,8635.57,6966.82,13405.53,8856.45,7043.42,4513.25,5112.32,5268.35
201510,9399.96,3557.24,4183.84,7026.52,8280.65,6955.13,13024.27,8779.4,6923.7,4200.23,4964.75,5163.15
201511,10016.85,3793.08,4542.31,7935.72,9192.24,7705.7,14122.74,8942.53,7229.29,4515.52,5279.39,5554.39
201512,9899.29,3862.4,4566.46,8032.89,9255.1,7775.57,14291.85,8656.2,7326.17,4558.99,5426.63,5588.39
201601,10005.35,3691.76,4427.17,7649.25,9164.37,7622.82,13843.78,8423.96,7381.9,4577.73,5262.1,5458.09
201602,10072.31,3185.98,4077.77,7343.44,8704.84,7180.23,13723.62,8804.93,7087.63,4168.68,4783.27,5153.28
201603,10088.69,3310.62,4245.73,7130.27,8939.72,7119.4,13871.8,9036.81,7079.56,4114.48,4659,5398.42
201604,10693.15,3703.48,4526.04,7956.02,9457.23,7736.39,14691.44,9795.09,7538.54,4235.35,4971.47,5801.54
201605,10705.28,3749.1,4652.52,8866.86,9594.3,7455.37,14686.1,9708.69,7525.04,4422.04,5210.79,5819.23
201606,10768.97,3746.89,4619.57,8797.89,9517.32,7866.83,14778.53,9881.29,7585.3,4529.77,5345.16,5760.19
201607,11649.41,3319.53,4458.65,9215.46,8854.21,7463.01,14896.58,10715.84,7379.86,4171.36,4840.19,5440.71
201608,11785.62,3640.9,4668.75,8953.94,9155.99,8109.42,15164.54,10685.15,7631.91,4459.49,5062.01,5628.5
201609,11689.82,3646.58,4645.99,9142.35,9439.35,8218.38,14786.33,10285.06,7541.27,4316.72,5320.59,5703.74
201610,11521.28,3619.62,4636.02,9403.29,9391.37,8492.23,14849.43,10547.07,7509.79,4360.88,5256.71,5631.25
201611,11497.85,3523.23,4507.7,9196.42,9140.05,8511.6,14368.97,10473.3,7205.78,4059.21,5329.24,5618.78
201612,11033.91,3786.45,4920.31,10025.15,9230.1,8564.28,15549.72,10228.37,7542.63,4118.84,5988.32,6178.3
201701,11385.23,3947.78,4937.1,10231.86,9289.45,8674.19,16630.53,10684.41,7502.03,4116.97,6215.95,6267.03
201702,11552.82,4046.53,5095.44,9788.45,9612.24,9125.16,17324.92,10576.95,7618.88,4230.33,6267.44,6419.13
201703,11980.12,4021.55,5303.74,9575.05,10008.14,9574.22,17315.92,10955.26,7893.13,4549.88,6573.68,6572.67
201704,12040.21,4045.81,5304.28,9586.57,10170.72,9862.39,17454.7,10955.53,7942.71,4556.7,6461.29,6556.51
201705,12181.88,4106.59,5471.45,9386.47,10168.72,10185.93,17367.34,10985.02,8177.29,4619.36,6512.98,6630.79
